Distanza: 55000.0
X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
34603	40473	-10617	55050	-97	389627	37926	-89	389634	44459	-88	389641	39675	-84	389648	
32089	39468	-16993	54975	-95	389687	37888	-89	389665	44497	-88	389672	39675	-83	389679	
34613	40372	-10740	54975	-95	389687	37926	-89	389694	44384	-89	389701	39638	-84	389708	
34866	41137	-7403	55003	-95	389718	37963	-88	389725	44422	-90	389732	39638	-83	389738	
34433	40311	-11529	55003	-93	389778	37926	-89	389755	44422	-89	389762	39713	-83	389768	
32687	39796	-15654	55003	-93	389778	37926	-89	389785	44497	-89	389792	39638	-83	389798	
34519	40413	-10864	55003	-95	389807	37926	-88	389814	44459	-89	389821	39675	-84	389827	
32183	39304	-17257	55003	-94	389866	37963	-88	389845	44422	-88	389852	39675	-84	389858	
34866	41137	-7403	55003	-94	389866	37963	-87	389873	44422	-89	389880	39638	-83	389887	
35130	41043	-7479	55003	-94	389926	37963	-88	389903	44459	-89	389910	39675	-83	389917	
32394	39466	-16835	55041	-93	389955	38001	-87	389933	44497	-87	389940	39713	-83	389947	
34605	40322	-11083	55041	-93	389955	37926	-87	389962	44422	-88	389969	39750	-83	389975	
34444	40299	-11111	55003	-94	389985	38001	-87	389992	44422	-87	389999	39675	-83	390005	
31777	39148	-18023	55003	-94	390015	37926	-88	390022	44422	-86	390029	39713	-83	390035	
34541	40482	-10719	55003	-94	390075	37888	-89	390051	44459	-88	390058	39675	-83	390064	
34550	40676	-9859	55003	-94	390075	37926	-89	390081	44422	-87	390088	39675	-83	390095	
32350	39571	-16597	54966	-94	390133	37963	-88	390111	44535	-85	390118	39713	-83	390125	
32619	39630	-16055	54928	-95	390162	38001	-87	390140	44497	-86	390147	39675	-83	390154	
34359	40253	-11798	54928	-95	390162	38001	-89	390169	44497	-86	390176	39750	-83	390182	
32163	39411	-17126	54900	-95	390221	37963	-88	390199	44497	-86	390205	39713	-84	390212	
34411	40264	-11529	54975	-96	390251	37991	-89	390228	44469	-86	390234	39713	-83	390241	
32033	39477	-17219	54975	-96	390251	37916	-89	390258	44506	-87	390265	39713	-84	390272	
