Distanza: 70000.0
X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
36176	43878	-14380	59684	-88	681548	41931	-83	681555	48897	-85	681562	44145	-87	681569	
35815	43650	-15514	59609	-88	681606	41931	-83	681584	48897	-85	681591	44183	-86	681597	
36036	43857	-14499	59609	-88	681606	41856	-83	681613	48897	-84	681620	44108	-86	681626	
36090	43933	-14284	59609	-87	681663	41856	-82	681641	48897	-84	681648	44108	-86	681655	
36230	43925	-13882	59534	-88	681692	41819	-83	681670	48822	-85	681677	44033	-87	681684	
37342	44394	-10102	59534	-89	681722	41781	-83	681699	48859	-84	681705	44108	-85	681712	
35511	43501	-16025	59534	-89	681751	41781	-83	681730	48784	-86	681736	44070	-86	681743	
35829	43663	-15097	59534	-89	681751	41781	-83	681758	48784	-85	681765	44033	-86	681772	
36074	43810	-14120	59459	-88	681810	41744	-83	681787	48746	-85	681794	43958	-87	681801	
35234	43190	-16679	59459	-88	681810	41706	-84	681816	48671	-84	681823	43995	-85	681830	
35846	43609	-14765	59422	-88	681838	41706	-84	681845	48671	-85	681851	43920	-87	681858	
35801	43594	-15067	59459	-88	681867	41706	-83	681873	48634	-84	681880	43920	-86	681887	
35771	43491	-14819	59347	-89	681924	41631	-83	681902	48634	-85	681909	43845	-86	681916	
35759	43534	-14832	59309	-90	681953	41631	-83	681931	48596	-85	681938	43845	-85	681944	
35096	43193	-16777	59234	-89	681981	41594	-83	681959	48559	-85	681966	43883	-86	681973	
35130	43185	-16428	59234	-89	681981	41556	-83	681988	48559	-85	681995	43845	-86	682002	
35037	43082	-16844	59262	-89	682039	41519	-83	682017	48484	-86	682024	43808	-86	682031	
34922	42999	-17000	59262	-89	682039	41509	-83	682046	48456	-85	682053	43803	-86	682060	
35107	43105	-16735	59192	-89	682097	41547	-83	682075	48456	-85	682082	43803	-86	682089	
35129	43076	-16528	59112	-89	682126	41509	-83	682104	48456	-85	682111	43765	-86	682118	
35019	42977	-16824	59112	-89	682126	41472	-84	682133	48418	-84	682140	43728	-86	682147	
35394	43156	-15906	59112	-89	682184	41472	-84	682162	48381	-84	682169	43690	-87	682175	
35202	43048	-16339	59112	-89	682184	41472	-84	682190	48381	-84	682197	43690	-86	682204	
37290	44039	-9494	59112	-89	682242	41434	-84	682219	48381	-84	682226	43653	-88	682232	
37432	44486	-7464	59112	-90	682272	41434	-83	682249	48381	-85	682256	43690	-86	682263	
37336	43992	-9342	59112	-90	682272	41397	-84	682279	48306	-86	682286	43615	-87	682292	
35553	43215	-15235	59117	-90	682302	41397	-83	682308	48306	-85	682315	43578	-86	682322	
37035	43710	-11199	59112	-89	682330	41397	-83	682337	48268	-85	682344	43690	-85	682351	
35452	43283	-15221	58967	-88	682390	41359	-83	682367	48343	-84	682374	43578	-86	682381	
34994	42876	-16624	58967	-88	682390	41359	-83	682396	48268	-86	682403	43578	-85	682410	
35452	43146	-15315	59042	-87	682419	41322	-83	682426	48231	-85	682433	43503	-86	682439	
35258	43097	-15678	59004	-86	682478	41284	-83	682456	48231	-84	682463	43503	-86	682469	
35535	43251	-14849	58967	-86	682508	41284	-83	682485	48231	-84	682492	43465	-85	682499	
35027	42872	-16465	58967	-86	682537	41284	-83	682515	48193	-84	682521	43503	-84	682528	
34745	42688	-17155	58854	-88	682565	41209	-83	682543	48118	-84	682550	43465	-85	682557	
35266	43161	-15375	58854	-88	682565	41181	-83	682572	48146	-85	682579	43390	-85	682586	
34762	42754	-16803	58892	-89	682594	41143	-83	682601	48071	-86	682608	43390	-86	682615	
35190	43020	-15385	58850	-87	682652	41106	-82	682630	48071	-86	682636	43315	-86	682643	
37244	43864	-8724	58850	-87	682652	41143	-83	682658	48034	-86	682665	43315	-85	682672	
35853	43357	-13308	58737	-87	682710	41106	-83	682689	48034	-85	682695	43202	-87	682702	
34863	42753	-16336	58737	-87	682710	41068	-83	682718	47996	-85	682724	43278	-86	682731	
35311	43086	-14842	58667	-88	682769	41031	-83	682747	47996	-85	682754	43202	-86	682760	
34479	42551	-17170	58592	-89	682799	40956	-82	682776	47959	-85	682782	43240	-86	682789	
